starttime	seconds	ctime	dtime	ttime	wait
Thu Nov 18 23:56:39 2021	1637250999	2	10	12	9
Thu Nov 18 23:56:39 2021	1637250999	3	9	12	9
Thu Nov 18 23:56:39 2021	1637250999	3	9	12	8
Thu Nov 18 23:56:39 2021	1637250999	4	8	12	8
Thu Nov 18 23:56:39 2021	1637250999	4	8	12	8
Thu Nov 18 23:56:39 2021	1637250999	2	9	12	9
Thu Nov 18 23:56:39 2021	1637250999	2	10	12	10
Thu Nov 18 23:56:39 2021	1637250999	3	9	12	9
Thu Nov 18 23:56:39 2021	1637250999	3	9	12	9
Thu Nov 18 23:56:39 2021	1637250999	3	9	12	9
Thu Nov 18 23:56:39 2021	1637250999	3	9	12	9
Thu Nov 18 23:56:39 2021	1637250999	3	9	12	9
Thu Nov 18 23:56:39 2021	1637250999	2	10	12	10
Thu Nov 18 23:56:39 2021	1637250999	1	11	12	11
Thu Nov 18 23:56:39 2021	1637250999	3	9	12	9
Thu Nov 18 23:56:39 2021	1637250999	3	9	12	9
Thu Nov 18 23:56:39 2021	1637250999	3	10	12	9
Thu Nov 18 23:56:39 2021	1637250999	5	8	12	7
Thu Nov 18 23:56:39 2021	1637250999	3	9	12	9
Thu Nov 18 23:56:39 2021	1637250999	2	10	12	10
Thu Nov 18 23:56:39 2021	1637250999	3	9	12	9
Thu Nov 18 23:56:39 2021	1637250999	3	10	12	10
Thu Nov 18 23:56:39 2021	1637250999	2	10	12	10
Thu Nov 18 23:56:39 2021	1637250999	3	9	12	9
Thu Nov 18 23:56:39 2021	1637250999	2	10	12	10
Thu Nov 18 23:56:39 2021	1637250999	2	10	12	10
Thu Nov 18 23:56:39 2021	1637250999	2	10	12	10
Thu Nov 18 23:56:39 2021	1637250999	2	10	12	10
Thu Nov 18 23:56:39 2021	1637250999	3	10	12	9
Thu Nov 18 23:56:39 2021	1637250999	3	10	12	10
Thu Nov 18 23:56:39 2021	1637250999	3	9	12	9
Thu Nov 18 23:56:39 2021	1637250999	2	11	12	11
Thu Nov 18 23:56:39 2021	1637250999	2	10	12	10
Thu Nov 18 23:56:39 2021	1637250999	3	9	12	9
Thu Nov 18 23:56:39 2021	1637250999	3	10	12	10
Thu Nov 18 23:56:39 2021	1637250999	3	9	12	9
Thu Nov 18 23:56:39 2021	1637250999	4	9	12	8
Thu Nov 18 23:56:39 2021	1637250999	3	10	12	10
Thu Nov 18 23:56:39 2021	1637250999	3	10	12	10
Thu Nov 18 23:56:39 2021	1637250999	4	8	13	8
Thu Nov 18 23:56:39 2021	1637250999	4	9	13	9
Thu Nov 18 23:56:39 2021	1637250999	5	8	13	7
Thu Nov 18 23:56:39 2021	1637250999	3	9	13	8
Thu Nov 18 23:56:39 2021	1637250999	3	10	13	10
Thu Nov 18 23:56:39 2021	1637250999	3	10	13	9
Thu Nov 18 23:56:39 2021	1637250999	3	10	13	9
Thu Nov 18 23:56:39 2021	1637250999	3	10	13	9
Thu Nov 18 23:56:39 2021	1637250999	4	9	13	9
Thu Nov 18 23:56:39 2021	1637250999	1	12	13	12
Thu Nov 18 23:56:39 2021	1637250999	1	12	13	12
Thu Nov 18 23:56:39 2021	1637250999	2	10	13	10
Thu Nov 18 23:56:39 2021	1637250999	4	9	13	9
Thu Nov 18 23:56:39 2021	1637250999	3	10	13	10
Thu Nov 18 23:56:39 2021	1637250999	4	9	13	9
Thu Nov 18 23:56:39 2021	1637250999	3	10	13	10
Thu Nov 18 23:56:39 2021	1637250999	4	9	13	9
Thu Nov 18 23:56:39 2021	1637250999	3	10	13	10
Thu Nov 18 23:56:39 2021	1637250999	4	9	13	9
Thu Nov 18 23:56:39 2021	1637250999	4	9	13	8
Thu Nov 18 23:56:39 2021	1637250999	3	10	13	10
Thu Nov 18 23:56:39 2021	1637250999	3	10	13	10
Thu Nov 18 23:56:39 2021	1637250999	3	10	13	10
Thu Nov 18 23:56:39 2021	1637250999	3	10	13	10
Thu Nov 18 23:56:39 2021	1637250999	3	10	13	10
Thu Nov 18 23:56:39 2021	1637250999	3	10	13	10
Thu Nov 18 23:56:39 2021	1637250999	4	10	13	9
Thu Nov 18 23:56:39 2021	1637250999	3	10	13	10
Thu Nov 18 23:56:39 2021	1637250999	4	10	13	10
Thu Nov 18 23:56:39 2021	1637250999	4	9	13	9
Thu Nov 18 23:56:39 2021	1637250999	5	8	13	8
Thu Nov 18 23:56:39 2021	1637250999	1	12	13	12
Thu Nov 18 23:56:39 2021	1637250999	4	10	13	9
Thu Nov 18 23:56:39 2021	1637250999	3	10	13	10
Thu Nov 18 23:56:39 2021	1637250999	3	10	13	10
Thu Nov 18 23:56:39 2021	1637250999	5	8	13	8
Thu Nov 18 23:56:39 2021	1637250999	3	10	13	10
Thu Nov 18 23:56:39 2021	1637250999	3	10	13	10
Thu Nov 18 23:56:39 2021	1637250999	3	10	13	9
Thu Nov 18 23:56:39 2021	1637250999	3	10	13	9
Thu Nov 18 23:56:39 2021	1637250999	5	8	13	8
Thu Nov 18 23:56:39 2021	1637250999	5	9	13	8
Thu Nov 18 23:56:39 2021	1637250999	5	9	14	9
Thu Nov 18 23:56:39 2021	1637250999	4	9	14	9
Thu Nov 18 23:56:39 2021	1637250999	2	12	14	12
Thu Nov 18 23:56:39 2021	1637250999	3	10	14	10
Thu Nov 18 23:56:39 2021	1637250999	5	9	14	8
Thu Nov 18 23:56:39 2021	1637250999	3	11	14	11
Thu Nov 18 23:56:39 2021	1637250999	3	10	14	10
Thu Nov 18 23:56:39 2021	1637250999	3	10	14	10
Thu Nov 18 23:56:39 2021	1637250999	4	10	14	10
Thu Nov 18 23:56:39 2021	1637250999	4	10	14	9
Thu Nov 18 23:56:39 2021	1637250999	3	11	14	10
Thu Nov 18 23:56:39 2021	1637250999	3	11	14	11
Thu Nov 18 23:56:39 2021	1637250999	5	9	14	9
Thu Nov 18 23:56:39 2021	1637250999	5	9	14	9
Thu Nov 18 23:56:39 2021	1637250999	3	10	14	10
Thu Nov 18 23:56:39 2021	1637250999	4	10	14	10
Thu Nov 18 23:56:39 2021	1637250999	5	9	14	9
Thu Nov 18 23:56:39 2021	1637250999	3	11	14	10
Thu Nov 18 23:56:39 2021	1637250999	5	9	14	9
Thu Nov 18 23:56:39 2021	1637250999	3	11	14	11
Thu Nov 18 23:56:39 2021	1637250999	4	11	14	10
Thu Nov 18 23:56:39 2021	1637250999	2	12	14	11
Thu Nov 18 23:56:39 2021	1637250999	5	9	14	9
Thu Nov 18 23:56:39 2021	1637250999	3	12	14	12
Thu Nov 18 23:56:39 2021	1637250999	5	9	14	9
Thu Nov 18 23:56:39 2021	1637250999	3	11	14	11
Thu Nov 18 23:56:39 2021	1637250999	5	10	15	10
Thu Nov 18 23:56:39 2021	1637250999	5	10	15	9
Thu Nov 18 23:56:39 2021	1637250999	3	12	15	11
Thu Nov 18 23:56:39 2021	1637250999	3	12	15	12
Thu Nov 18 23:56:39 2021	1637250999	2	12	15	12
Thu Nov 18 23:56:39 2021	1637250999	3	12	15	12
Thu Nov 18 23:56:39 2021	1637250999	3	12	15	12
Thu Nov 18 23:56:39 2021	1637250999	5	10	15	10
Thu Nov 18 23:56:39 2021	1637250999	5	10	15	10
Thu Nov 18 23:56:39 2021	1637250999	2	12	15	12
Thu Nov 18 23:56:39 2021	1637250999	3	12	15	11
Thu Nov 18 23:56:39 2021	1637250999	3	12	15	12
Thu Nov 18 23:56:39 2021	1637250999	5	10	15	10
Thu Nov 18 23:56:39 2021	1637250999	3	12	15	12
Thu Nov 18 23:56:39 2021	1637250999	3	13	15	13
Thu Nov 18 23:56:39 2021	1637250999	5	10	15	10
Thu Nov 18 23:56:39 2021	1637250999	5	10	15	10
Thu Nov 18 23:56:39 2021	1637250999	3	12	15	12
Thu Nov 18 23:56:39 2021	1637250999	3	13	15	12
Thu Nov 18 23:56:39 2021	1637250999	5	10	15	10
Thu Nov 18 23:56:39 2021	1637250999	5	10	15	10
Thu Nov 18 23:56:39 2021	1637250999	3	13	15	13
Thu Nov 18 23:56:39 2021	1637250999	3	13	15	13
Thu Nov 18 23:56:39 2021	1637250999	5	11	15	10
Thu Nov 18 23:56:39 2021	1637250999	5	10	16	10
Thu Nov 18 23:56:39 2021	1637250999	5	11	16	11
Thu Nov 18 23:56:39 2021	1637250999	5	11	16	10
Thu Nov 18 23:56:39 2021	1637250999	5	11	16	10
Thu Nov 18 23:56:39 2021	1637250999	5	11	16	11
Thu Nov 18 23:56:39 2021	1637250999	5	11	16	10
Thu Nov 18 23:56:39 2021	1637250999	5	11	16	11
Thu Nov 18 23:56:39 2021	1637250999	5	11	16	11
Thu Nov 18 23:56:39 2021	1637250999	3	13	16	13
Thu Nov 18 23:56:39 2021	1637250999	5	11	16	11
Thu Nov 18 23:56:39 2021	1637250999	5	11	16	11
Thu Nov 18 23:56:39 2021	1637250999	5	11	16	11
Thu Nov 18 23:56:39 2021	1637250999	3	13	16	13
Thu Nov 18 23:56:39 2021	1637250999	3	13	16	13
Thu Nov 18 23:56:39 2021	1637250999	5	11	16	11
Thu Nov 18 23:56:39 2021	1637250999	5	11	16	11
Thu Nov 18 23:56:39 2021	1637250999	3	14	16	13
Thu Nov 18 23:56:39 2021	1637250999	3	14	16	14
Thu Nov 18 23:56:39 2021	1637250999	1	16	16	16
Thu Nov 18 23:56:39 2021	1637250999	3	14	17	14
Thu Nov 18 23:56:39 2021	1637250999	5	11	17	11
Thu Nov 18 23:56:39 2021	1637250999	3	14	17	14
Thu Nov 18 23:56:39 2021	1637250999	5	12	17	11
Thu Nov 18 23:56:39 2021	1637250999	5	12	17	11
Thu Nov 18 23:56:39 2021	1637250999	5	12	17	11
Thu Nov 18 23:56:39 2021	1637250999	5	12	17	11
Thu Nov 18 23:56:39 2021	1637250999	2	15	17	15
Thu Nov 18 23:56:39 2021	1637250999	5	12	17	11
Thu Nov 18 23:56:39 2021	1637250999	5	12	17	11
Thu Nov 18 23:56:39 2021	1637250999	3	14	17	14
Thu Nov 18 23:56:39 2021	1637250999	3	14	17	14
Thu Nov 18 23:56:39 2021	1637250999	5	12	17	11
Thu Nov 18 23:56:39 2021	1637250999	5	12	17	11
Thu Nov 18 23:56:39 2021	1637250999	2	15	17	15
Thu Nov 18 23:56:39 2021	1637250999	3	14	17	14
Thu Nov 18 23:56:39 2021	1637250999	3	14	17	14
Thu Nov 18 23:56:39 2021	1637250999	2	15	17	15
Thu Nov 18 23:56:39 2021	1637250999	5	12	17	12
Thu Nov 18 23:56:39 2021	1637250999	2	15	17	15
Thu Nov 18 23:56:39 2021	1637250999	5	12	17	12
Thu Nov 18 23:56:39 2021	1637250999	3	14	17	14
Thu Nov 18 23:56:39 2021	1637250999	5	12	17	11
Thu Nov 18 23:56:39 2021	1637250999	5	12	17	11
Thu Nov 18 23:56:39 2021	1637250999	5	12	17	12
Thu Nov 18 23:56:39 2021	1637250999	3	15	17	15
Thu Nov 18 23:56:39 2021	1637250999	2	16	17	15
Thu Nov 18 23:56:39 2021	1637250999	2	16	17	16
Thu Nov 18 23:56:39 2021	1637250999	2	16	18	16
Thu Nov 18 23:56:39 2021	1637250999	5	13	18	12
Thu Nov 18 23:56:39 2021	1637250999	1	16	18	16
Thu Nov 18 23:56:39 2021	1637250999	1	17	18	16
Thu Nov 18 23:56:39 2021	1637250999	2	16	18	15
Thu Nov 18 23:56:39 2021	1637250999	2	16	18	15
Thu Nov 18 23:56:39 2021	1637250999	3	15	18	15
Thu Nov 18 23:56:39 2021	1637250999	2	16	18	16
Thu Nov 18 23:56:39 2021	1637250999	2	16	18	16
Thu Nov 18 23:56:39 2021	1637250999	2	16	18	16
Thu Nov 18 23:56:39 2021	1637250999	1	17	18	17
Thu Nov 18 23:56:39 2021	1637250999	2	16	18	16
Thu Nov 18 23:56:39 2021	1637250999	3	15	18	15
Thu Nov 18 23:56:39 2021	1637250999	1	17	18	16
Thu Nov 18 23:56:39 2021	1637250999	1	17	18	16
Thu Nov 18 23:56:39 2021	1637250999	2	16	18	16
Thu Nov 18 23:56:39 2021	1637250999	1	17	18	17
Thu Nov 18 23:56:39 2021	1637250999	2	16	18	16
Thu Nov 18 23:56:39 2021	1637250999	2	16	18	16
Thu Nov 18 23:56:39 2021	1637250999	2	16	18	16
Thu Nov 18 23:56:39 2021	1637250999	2	16	18	16
Thu Nov 18 23:56:39 2021	1637250999	1	17	18	16
Thu Nov 18 23:56:39 2021	1637250999	1	18	18	17
Thu Nov 18 23:56:39 2021	1637250999	2	16	18	16
Thu Nov 18 23:56:39 2021	1637250999	2	16	18	16
Thu Nov 18 23:56:39 2021	1637250999	2	17	18	16
Thu Nov 18 23:56:39 2021	1637250999	1	17	18	17
Thu Nov 18 23:56:39 2021	1637250999	1	18	18	18
Thu Nov 18 23:56:39 2021	1637250999	1	18	18	17
Thu Nov 18 23:56:39 2021	1637250999	1	17	18	17
Thu Nov 18 23:56:39 2021	1637250999	1	17	18	17
Thu Nov 18 23:56:39 2021	1637250999	1	18	18	17
Thu Nov 18 23:56:39 2021	1637250999	1	17	18	17
Thu Nov 18 23:56:39 2021	1637250999	1	17	18	17
Thu Nov 18 23:56:39 2021	1637250999	2	16	18	16
Thu Nov 18 23:56:39 2021	1637250999	1	17	18	17
Thu Nov 18 23:56:39 2021	1637250999	2	16	18	16
Thu Nov 18 23:56:39 2021	1637250999	2	16	18	16
Thu Nov 18 23:56:39 2021	1637250999	3	15	18	15
Thu Nov 18 23:56:39 2021	1637250999	1	17	18	17
Thu Nov 18 23:56:39 2021	1637250999	1	17	18	17
Thu Nov 18 23:56:39 2021	1637250999	2	17	18	16
Thu Nov 18 23:56:39 2021	1637250999	2	17	18	17
Thu Nov 18 23:56:39 2021	1637250999	1	18	19	17
Thu Nov 18 23:56:39 2021	1637250999	1	17	19	17
Thu Nov 18 23:56:39 2021	1637250999	2	16	19	16
Thu Nov 18 23:56:39 2021	1637250999	1	17	19	17
Thu Nov 18 23:56:39 2021	1637250999	2	16	19	16
Thu Nov 18 23:56:39 2021	1637250999	1	18	19	18
Thu Nov 18 23:56:39 2021	1637250999	2	17	19	17
Thu Nov 18 23:56:39 2021	1637250999	2	16	19	16
Thu Nov 18 23:56:39 2021	1637250999	2	17	19	16
Thu Nov 18 23:56:39 2021	1637250999	2	17	19	16
Thu Nov 18 23:56:39 2021	1637250999	1	17	19	17
Thu Nov 18 23:56:39 2021	1637250999	2	17	19	17
Thu Nov 18 23:56:39 2021	1637250999	1	17	19	17
Thu Nov 18 23:56:39 2021	1637250999	1	17	19	17
Thu Nov 18 23:56:39 2021	1637250999	1	17	19	17
Thu Nov 18 23:56:39 2021	1637250999	1	17	19	17
Thu Nov 18 23:56:39 2021	1637250999	2	17	19	17
Thu Nov 18 23:56:39 2021	1637250999	1	17	19	17
Thu Nov 18 23:56:39 2021	1637250999	2	17	19	17
Thu Nov 18 23:56:39 2021	1637250999	1	17	19	17
Thu Nov 18 23:56:39 2021	1637250999	2	17	19	16
Thu Nov 18 23:56:39 2021	1637250999	1	17	19	17
Thu Nov 18 23:56:39 2021	1637250999	2	17	19	17
Thu Nov 18 23:56:39 2021	1637250999	1	18	19	18
Thu Nov 18 23:56:39 2021	1637250999	2	17	19	17
Thu Nov 18 23:56:39 2021	1637250999	1	18	19	17
Thu Nov 18 23:56:39 2021	1637250999	0	18	19	18
Thu Nov 18 23:56:39 2021	1637250999	1	18	19	18
Thu Nov 18 23:56:39 2021	1637250999	0	18	19	18
Thu Nov 18 23:56:39 2021	1637250999	0	18	19	18
Thu Nov 18 23:56:39 2021	1637250999	0	19	19	18
Thu Nov 18 23:56:39 2021	1637250999	0	19	19	18
Thu Nov 18 23:56:39 2021	1637250999	3	16	19	16
Thu Nov 18 23:56:39 2021	1637250999	3	16	19	16
Thu Nov 18 23:56:39 2021	1637250999	1	18	19	18
Thu Nov 18 23:56:39 2021	1637250999	1	18	19	18
Thu Nov 18 23:56:39 2021	1637250999	1	18	19	17
Thu Nov 18 23:56:39 2021	1637250999	1	18	19	17
Thu Nov 18 23:56:39 2021	1637250999	1	18	19	18
Thu Nov 18 23:56:39 2021	1637250999	1	18	19	18
Thu Nov 18 23:56:39 2021	1637250999	0	19	19	18
Thu Nov 18 23:56:39 2021	1637250999	2	17	19	17
Thu Nov 18 23:56:39 2021	1637250999	2	16	19	16
Thu Nov 18 23:56:39 2021	1637250999	1	17	19	17
Thu Nov 18 23:56:39 2021	1637250999	1	18	19	18
Thu Nov 18 23:56:39 2021	1637250999	1	18	19	18
Thu Nov 18 23:56:39 2021	1637250999	2	17	19	17
Thu Nov 18 23:56:39 2021	1637250999	2	17	19	17
Thu Nov 18 23:56:39 2021	1637250999	1	18	19	18
Thu Nov 18 23:56:39 2021	1637250999	3	16	19	16
Thu Nov 18 23:56:39 2021	1637250999	1	18	19	18
Thu Nov 18 23:56:39 2021	1637250999	1	18	19	18
Thu Nov 18 23:56:39 2021	1637250999	2	17	19	17
Thu Nov 18 23:56:39 2021	1637250999	2	17	19	17
Thu Nov 18 23:56:39 2021	1637250999	2	17	19	17
Thu Nov 18 23:56:39 2021	1637250999	2	17	19	17
Thu Nov 18 23:56:39 2021	1637250999	2	17	19	17
Thu Nov 18 23:56:39 2021	1637250999	0	19	19	19
Thu Nov 18 23:56:39 2021	1637250999	4	16	19	15
Thu Nov 18 23:56:39 2021	1637250999	2	17	19	17
Thu Nov 18 23:56:39 2021	1637250999	2	17	19	17
Thu Nov 18 23:56:39 2021	1637250999	0	19	19	18
Thu Nov 18 23:56:39 2021	1637250999	3	16	19	16
Thu Nov 18 23:56:39 2021	1637250999	4	16	19	16
Thu Nov 18 23:56:39 2021	1637250999	0	19	19	18
Thu Nov 18 23:56:39 2021	1637250999	0	19	19	18
Thu Nov 18 23:56:39 2021	1637250999	1	18	19	18
Thu Nov 18 23:56:39 2021	1637250999	0	19	19	19
Thu Nov 18 23:56:39 2021	1637250999	1	19	19	19
Thu Nov 18 23:56:39 2021	1637250999	0	19	19	19
Thu Nov 18 23:56:39 2021	1637250999	0	19	19	19
Thu Nov 18 23:56:39 2021	1637250999	0	19	19	18
Thu Nov 18 23:56:39 2021	1637250999	4	16	19	16
Thu Nov 18 23:56:39 2021	1637250999	0	19	19	19
Thu Nov 18 23:56:39 2021	1637250999	4	16	19	16
Thu Nov 18 23:56:39 2021	1637250999	1	18	19	18
Thu Nov 18 23:56:39 2021	1637250999	0	19	20	19
Thu Nov 18 23:56:39 2021	1637250999	1	18	20	18
Thu Nov 18 23:56:39 2021	1637250999	4	16	20	16
Thu Nov 18 23:56:39 2021	1637250999	3	17	20	17
Thu Nov 18 23:56:39 2021	1637250999	2	18	20	18
Thu Nov 18 23:56:39 2021	1637250999	1	19	20	18
Thu Nov 18 23:56:39 2021	1637250999	2	18	20	18
Thu Nov 18 23:56:39 2021	1637250999	1	19	20	19
Thu Nov 18 23:56:39 2021	1637250999	2	18	20	18
Thu Nov 18 23:56:39 2021	1637250999	1	19	20	19
Thu Nov 18 23:56:39 2021	1637250999	3	18	20	17
Thu Nov 18 23:56:39 2021	1637250999	1	19	20	19
Thu Nov 18 23:56:39 2021	1637250999	3	18	20	17
Thu Nov 18 23:56:39 2021	1637250999	2	18	20	18
Thu Nov 18 23:56:39 2021	1637250999	2	18	20	18
Thu Nov 18 23:56:39 2021	1637250999	1	19	20	19
Thu Nov 18 23:56:39 2021	1637250999	3	18	20	18
Thu Nov 18 23:56:39 2021	1637250999	2	18	20	18
Thu Nov 18 23:56:39 2021	1637250999	2	18	20	18
Thu Nov 18 23:56:39 2021	1637250999	2	19	20	19
Thu Nov 18 23:56:39 2021	1637250999	2	19	20	19
Thu Nov 18 23:56:39 2021	1637250999	2	19	20	19
Thu Nov 18 23:56:39 2021	1637250999	2	19	20	19
Thu Nov 18 23:56:39 2021	1637250999	2	18	20	18
Thu Nov 18 23:56:39 2021	1637250999	2	19	20	19
Thu Nov 18 23:56:39 2021	1637250999	2	18	20	18
Thu Nov 18 23:56:39 2021	1637250999	3	18	20	17
Thu Nov 18 23:56:39 2021	1637250999	2	19	20	18
Thu Nov 18 23:56:39 2021	1637250999	3	17	20	17
Thu Nov 18 23:56:39 2021	1637250999	1	19	20	19
Thu Nov 18 23:56:39 2021	1637250999	2	18	20	18
Thu Nov 18 23:56:39 2021	1637250999	1	19	20	19
Thu Nov 18 23:56:39 2021	1637250999	2	18	20	18
Thu Nov 18 23:56:39 2021	1637250999	2	18	21	18
Thu Nov 18 23:56:39 2021	1637250999	4	16	21	16
Thu Nov 18 23:56:39 2021	1637250999	1	19	21	19
Thu Nov 18 23:56:39 2021	1637250999	1	19	21	19
Thu Nov 18 23:56:39 2021	1637250999	2	19	21	19
Thu Nov 18 23:56:39 2021	1637250999	2	18	21	18
Thu Nov 18 23:56:39 2021	1637250999	1	19	21	19
Thu Nov 18 23:56:39 2021	1637250999	2	18	21	18
Thu Nov 18 23:56:39 2021	1637250999	2	19	21	19
Thu Nov 18 23:56:39 2021	1637250999	2	19	21	19
Thu Nov 18 23:56:39 2021	1637250999	2	19	21	18
Thu Nov 18 23:56:39 2021	1637250999	3	18	21	18
Thu Nov 18 23:56:39 2021	1637250999	3	18	21	17
Thu Nov 18 23:56:39 2021	1637250999	2	18	21	18
Thu Nov 18 23:56:39 2021	1637250999	3	18	21	18
Thu Nov 18 23:56:39 2021	1637250999	0	21	21	20
Thu Nov 18 23:56:39 2021	1637250999	4	17	21	17
Thu Nov 18 23:56:39 2021	1637250999	2	19	21	19
Thu Nov 18 23:56:39 2021	1637250999	3	18	21	18
Thu Nov 18 23:56:39 2021	1637250999	2	19	21	19
Thu Nov 18 23:56:39 2021	1637250999	3	19	21	18
Thu Nov 18 23:56:39 2021	1637250999	4	17	21	17
Thu Nov 18 23:56:39 2021	1637250999	2	19	21	19
Thu Nov 18 23:56:39 2021	1637250999	4	17	21	17
Thu Nov 18 23:56:39 2021	1637250999	4	17	21	17
Thu Nov 18 23:56:39 2021	1637250999	4	17	21	17
Thu Nov 18 23:56:39 2021	1637250999	3	19	21	18
Thu Nov 18 23:56:39 2021	1637250999	4	17	21	17
Thu Nov 18 23:56:39 2021	1637250999	4	17	21	17
Thu Nov 18 23:56:39 2021	1637250999	4	17	21	17
Thu Nov 18 23:56:39 2021	1637250999	4	17	21	17
Thu Nov 18 23:56:39 2021	1637250999	4	17	21	17
Thu Nov 18 23:56:39 2021	1637250999	2	19	21	19
Thu Nov 18 23:56:39 2021	1637250999	4	17	21	17
Thu Nov 18 23:56:39 2021	1637250999	4	17	21	17
Thu Nov 18 23:56:39 2021	1637250999	4	17	21	17
Thu Nov 18 23:56:39 2021	1637250999	4	17	22	17
Thu Nov 18 23:56:39 2021	1637250999	5	17	22	17
Thu Nov 18 23:56:39 2021	1637250999	4	17	22	17
Thu Nov 18 23:56:39 2021	1637250999	5	17	22	17
Thu Nov 18 23:56:39 2021	1637250999	3	19	22	19
Thu Nov 18 23:56:39 2021	1637250999	3	19	22	19
Thu Nov 18 23:56:39 2021	1637250999	4	17	22	17
Thu Nov 18 23:56:39 2021	1637250999	3	19	22	19
Thu Nov 18 23:56:39 2021	1637250999	5	17	22	17
Thu Nov 18 23:56:39 2021	1637250999	1	21	22	21
Thu Nov 18 23:56:39 2021	1637250999	1	21	22	21
Thu Nov 18 23:56:39 2021	1637250999	5	17	22	17
Thu Nov 18 23:56:39 2021	1637250999	4	17	22	17
Thu Nov 18 23:56:39 2021	1637250999	4	17	22	17
Thu Nov 18 23:56:39 2021	1637250999	1	21	22	21
Thu Nov 18 23:56:39 2021	1637250999	4	17	22	17
Thu Nov 18 23:56:39 2021	1637250999	3	19	22	19
Thu Nov 18 23:56:39 2021	1637250999	3	19	22	19
Thu Nov 18 23:56:39 2021	1637250999	2	19	22	19
Thu Nov 18 23:56:39 2021	1637250999	3	19	22	18
Thu Nov 18 23:56:39 2021	1637250999	3	19	22	18
Thu Nov 18 23:56:39 2021	1637250999	3	19	22	19
Thu Nov 18 23:56:39 2021	1637250999	5	17	22	17
Thu Nov 18 23:56:39 2021	1637250999	2	20	22	19
Thu Nov 18 23:56:39 2021	1637250999	3	19	22	19
Thu Nov 18 23:56:39 2021	1637250999	3	20	22	19
Thu Nov 18 23:56:39 2021	1637250999	5	17	22	17
Thu Nov 18 23:56:39 2021	1637250999	3	20	22	19
Thu Nov 18 23:56:39 2021	1637250999	5	17	22	17
Thu Nov 18 23:56:39 2021	1637250999	3	19	22	19
Thu Nov 18 23:56:39 2021	1637250999	3	19	22	19
Thu Nov 18 23:56:39 2021	1637250999	3	20	22	20
Thu Nov 18 23:56:39 2021	1637250999	5	18	22	18
Thu Nov 18 23:56:39 2021	1637250999	5	18	22	18
Thu Nov 18 23:56:39 2021	1637250999	5	18	22	18
Thu Nov 18 23:56:39 2021	1637250999	5	18	22	18
Thu Nov 18 23:56:39 2021	1637250999	5	18	22	18
Thu Nov 18 23:56:39 2021	1637250999	3	20	22	19
Thu Nov 18 23:56:39 2021	1637250999	3	20	22	20
Thu Nov 18 23:56:39 2021	1637250999	3	19	23	19
Thu Nov 18 23:56:39 2021	1637250999	3	19	23	19
Thu Nov 18 23:56:39 2021	1637250999	3	19	23	19
Thu Nov 18 23:56:39 2021	1637250999	1	22	23	22
Thu Nov 18 23:56:39 2021	1637250999	3	19	23	19
Thu Nov 18 23:56:39 2021	1637250999	0	22	23	22
Thu Nov 18 23:56:39 2021	1637250999	0	22	23	22
Thu Nov 18 23:56:39 2021	1637250999	5	18	23	18
Thu Nov 18 23:56:39 2021	1637250999	5	18	23	18
Thu Nov 18 23:56:39 2021	1637250999	5	18	23	18
Thu Nov 18 23:56:39 2021	1637250999	3	19	23	19
Thu Nov 18 23:56:39 2021	1637250999	4	19	23	19
Thu Nov 18 23:56:39 2021	1637250999	3	19	23	19
Thu Nov 18 23:56:39 2021	1637250999	3	20	23	20
Thu Nov 18 23:56:39 2021	1637250999	1	22	23	22
Thu Nov 18 23:56:39 2021	1637250999	3	19	23	19
Thu Nov 18 23:56:39 2021	1637250999	5	18	23	18
Thu Nov 18 23:56:39 2021	1637250999	4	19	23	19
Thu Nov 18 23:56:39 2021	1637250999	3	20	23	20
Thu Nov 18 23:56:39 2021	1637250999	3	20	23	19
Thu Nov 18 23:56:39 2021	1637250999	5	18	23	18
Thu Nov 18 23:56:39 2021	1637250999	3	20	23	20
Thu Nov 18 23:56:39 2021	1637250999	3	20	23	20
Thu Nov 18 23:56:39 2021	1637250999	3	20	23	20
Thu Nov 18 23:56:39 2021	1637250999	1	22	23	22
Thu Nov 18 23:56:39 2021	1637250999	3	20	23	20
Thu Nov 18 23:56:39 2021	1637250999	4	19	23	19
Thu Nov 18 23:56:39 2021	1637250999	3	20	23	20
Thu Nov 18 23:56:39 2021	1637250999	1	22	23	22
Thu Nov 18 23:56:39 2021	1637250999	2	21	23	21
Thu Nov 18 23:56:39 2021	1637250999	4	20	23	19
Thu Nov 18 23:56:39 2021	1637250999	3	20	23	20
Thu Nov 18 23:56:39 2021	1637250999	3	20	23	19
Thu Nov 18 23:56:39 2021	1637250999	3	20	23	20
Thu Nov 18 23:56:39 2021	1637250999	1	22	23	22
Thu Nov 18 23:56:39 2021	1637250999	3	20	23	20
Thu Nov 18 23:56:39 2021	1637250999	3	20	23	20
Thu Nov 18 23:56:39 2021	1637250999	4	19	23	19
Thu Nov 18 23:56:39 2021	1637250999	4	19	23	19
Thu Nov 18 23:56:39 2021	1637250999	3	20	23	20
Thu Nov 18 23:56:39 2021	1637250999	1	22	23	22
Thu Nov 18 23:56:39 2021	1637250999	3	20	23	20
Thu Nov 18 23:56:39 2021	1637250999	3	20	23	19
Thu Nov 18 23:56:39 2021	1637250999	3	20	23	20
Thu Nov 18 23:56:39 2021	1637250999	3	20	23	20
